season,week,game_type,date,time_et,neutral,away,home,score_diff,winner,team_winner,first_downs,passing_first_downs,rushing_first_downs,penalty_first_downs,third_down_completion,third_down_att,fourth_down_comp,fourth_down_att,plays,drives,yards,pass_comp,pass_att,pass_yards,sacks,sack_yards,rush_att,rush_yards,penalties,penalty_yards,redzone_comp,redzone_att,fumbles,interceptions,def_st_td
2017,5,Regular,10/8/17,1:00 PM,FALSE,Bills,Bengals,4,home,Bengals,1,1,-1,1,0,-3,0,0,-3,1,167,2,-1,184,-5,-22,3,-17,0,0,0,1,1,1,0
2017,5,Regular,10/8/17,1:00 PM,FALSE,49ers,Colts,3,home,Colts,2,-5,6,1,4,2,-2,-2,3,2,45,-7,-12,-48,2,9,13,93,-3,-15,-1,1,0,1,0
2017,5,Regular,10/8/17,4:05 PM,FALSE,Ravens,Raiders,-13,away,Ravens,-4,0,-4,0,-1,-2,0,1,-11,1,-120,-6,0,-85,3,22,-14,-35,2,19,-1,-3,1,0,-2
2017,5,Regular,10/8/17,4:05 PM,FALSE,Seahawks,Rams,-6,away,Seahawks,6,3,1,2,0,-2,0,1,5,-2,134,-2,9,96,-1,-6,-3,38,-2,5,-1,1,3,0,0
2017,5,Regular,10/8/17,4:25 PM,FALSE,Packers,Cowboys,-4,away,Packers,1,2,1,-2,4,5,2,2,14,2,66,6,7,63,-3,-33,10,3,1,32,0,-1,1,1,-2
2017,5,Regular,10/8/17,8:30 PM,FALSE,Chiefs,Texans,-8,away,Chiefs,-9,-8,1,-2,-6,-6,1,1,-16,2,-58,-13,-6,-75,2,12,-12,17,1,-5,0,-2,1,0,-1
2017,5,Regular,10/9/17,8:30 PM,FALSE,Vikings,Bears,-3,away,Vikings,-1,-3,0,2,-3,-3,1,1,-11,0,-26,-9,-6,18,-3,-28,-2,-44,-1,-14,-1,-3,1,1,0
2017,6,Regular,10/12/17,8:25 PM,FALSE,Eagles,Panthers,-5,away,Eagles,8,1,3,4,-1,2,0,2,19,0,-5,12,22,16,-1,1,-2,-21,-9,-125,0,1,-1,3,0
2017,6,Regular,10/15/17,1:00 PM,FALSE,Browns,Texans,16,home,Texans,2,5,-3,0,2,-1,0,0,0,1,93,-3,-8,104,-3,-19,11,-11,-7,-28,1,0,0,-2,0
2017,6,Regular,10/15/17,1:00 PM,FALSE,Bears,Ravens,-3,away,Bears,-2,4,-5,-1,-2,1,1,1,-5,-1,-51,15,24,55,-1,-9,-28,-106,3,25,0,1,-1,2,0
2017,6,Regular,10/15/17,1:00 PM,FALSE,49ers,Commanders,2,home,Commanders,4,5,-1,0,1,-3,-1,-2,1,0,84,2,-10,75,-2,-24,13,9,-2,3,1,2,1,0,0
2017,6,Regular,10/15/17,1:00 PM,FALSE,Dolphins,Falcons,-3,away,Dolphins,-1,3,-2,-2,1,-1,-2,-2,-8,0,50,5,2,88,2,9,-12,-38,2,31,-1,-2,0,0,0
2017,6,Regular,10/15/17,1:00 PM,FALSE,Lions,Saints,14,home,Saints,1,-5,7,-1,-7,-6,1,0,-9,-1,32,-5,-22,-95,-5,-31,18,127,6,72,2,1,-1,-1,3
2017,6,Regular,10/15/17,1:00 PM,FALSE,Packers,Vikings,13,home,Vikings,10,2,5,3,0,-5,-2,-2,5,1,124,4,1,84,-4,-20,8,40,-1,-27,0,0,1,-2,0
2017,6,Regular,10/15/17,1:00 PM,FALSE,Patriots,Jets,-7,away,Patriots,0,2,0,-2,2,4,1,3,12,0,33,11,9,77,4,20,-1,-44,0,24,-1,0,0,1,0
2017,6,Regular,10/15/17,4:05 PM,FALSE,Buccaneers,Cardinals,5,home,Cardinals,2,-3,4,1,-3,-5,-2,-2,-5,2,18,-9,-20,-72,0,4,15,90,-2,12,1,1,1,-1,-2
2017,6,Regular,10/15/17,4:05 PM,FALSE,Rams,Jaguars,-10,away,Rams,7,5,0,2,0,2,1,1,10,1,140,12,14,113,2,4,-6,27,-2,-30,-1,-1,-1,1,-2
2017,6,Regular,10/15/17,4:25 PM,FALSE,Steelers,Chiefs,-6,away,Steelers,-11,1,-12,0,-1,0,0,2,-11,1,-188,2,9,-22,2,16,-22,-166,1,-9,-1,0,0,-1,0
2017,6,Regular,10/15/17,4:25 PM,FALSE,Chargers,Raiders,-1,away,Chargers,-5,-8,1,2,0,-2,-1,-1,-12,0,-69,-4,-6,-98,0,1,-6,29,1,8,-2,-2,-1,2,0
2017,6,Regular,10/15/17,8:30 PM,FALSE,Giants,Broncos,-13,away,Giants,8,6,0,2,1,3,0,2,21,2,146,20,35,248,1,18,-15,-102,0,-31,0,2,1,2,-2
2017,6,Regular,10/16/17,8:30 PM,FALSE,Colts,Titans,14,home,Titans,7,2,4,1,4,4,1,0,11,1,176,2,-5,93,0,1,15,83,-1,-6,0,-1,-1,1,-2
2017,7,Regular,10/19/17,8:25 PM,FALSE,Chiefs,Raiders,1,home,Raiders,13,8,0,5,-2,-2,1,1,13,1,80,4,16,86,-1,-11,-2,-6,2,-11,1,1,0,0,0
2017,7,Regular,10/22/17,1:00 PM,FALSE,Buccaneers,Bills,3,home,Bills,-4,-9,5,0,4,5,0,0,-3,0,-13,-12,-11,-117,0,1,8,104,-1,-20,0,2,-1,-1,0
2017,7,Regular,10/22/17,1:00 PM,FALSE,Panthers,Bears,14,home,Bears,-15,-10,-4,-1,-4,-4,0,-1,-32,-2,-140,-17,-27,-100,-1,-4,-4,-40,1,5,0,-1,-1,-2,4
2017,7,Regular,10/22/17,1:00 PM,FALSE,Titans,Browns,-3,away,Titans,3,7,-3,-1,-2,-4,1,1,-1,0,15,1,5,29,0,3,-6,-14,7,46,0,-1,-1,3,0
2017,7,Regular,10/22/17,1:00 PM,FALSE,Saints,Packers,-9,away,Saints,-9,-12,1,2,-4,-4,-1,-1,-25,-1,-225,-15,-13,-245,0,1,-12,20,1,-26,-1,-2,0,-1,0
2017,7,Regular,10/22/17,1:00 PM,FALSE,Jaguars,Colts,-27,away,Jaguars,-8,-4,-1,-3,-3,1,0,2,2,0,-286,4,10,-194,9,64,-17,-92,1,21,-2,-2,-2,0,0
2017,7,Regular,10/22/17,1:00 PM,TRUE,Cardinals,Rams,33,home,Rams,18,6,10,2,10,7,-1,-2,31,1,229,7,5,57,-2,-10,28,172,-4,-20,3,5,0,-1,0
2017,7,Regular,10/22/17,1:00 PM,FALSE,Jets,Dolphins,3,home,Dolphins,9,6,-1,4,1,2,0,0,13,-1,85,8,10,124,0,-7,3,-39,-3,-48,0,0,-1,1,0
2017,7,Regular,10/22/17,1:00 PM,FALSE,Ravens,Vikings,8,home,Vikings,1,1,1,-1,1,-1,-1,-1,0,-1,149,-7,-8,44,-5,-42,13,105,1,32,-1,2,0,1,0
2017,7,Regular,10/22/17,4:05 PM,FALSE,Cowboys,49ers,-30,away,Cowboys,-4,0,-5,1,-1,2,0,1,-5,-2,-211,5,11,-49,5,48,-21,-162,-3,-14,-3,-4,3,0,0
2017,7,Regular,10/22/17,4:25 PM,FALSE,Seahawks,Giants,-17,away,Seahawks,-12,-11,-4,3,-4,-1,0,0,-14,0,-248,-8,0,-190,0,-10,-14,-58,-8,-82,-1,-2,0,0,0
2017,7,Regular,10/22/17,4:25 PM,FALSE,Bengals,Steelers,15,home,Steelers,10,3,5,2,-1,0,0,1,17,0,241,-2,-5,160,-4,-32,26,81,-4,-49,-1,4,0,-2,0
2017,7,Regular,10/22/17,4:25 PM,FALSE,Broncos,Chargers,21,home,Chargers,2,0,-1,3,0,-2,0,-1,-4,-1,-9,-10,-9,-20,-2,-4,7,11,-1,13,1,1,-2,-1,1
2017,7,Regular,10/22/17,8:30 PM,FALSE,Falcons,Patriots,16,home,Patriots,4,0,1,3,5,4,-1,-3,11,0,60,-2,-4,18,1,-2,14,42,2,25,1,1,0,0,0
2017,7,Regular,10/23/17,8:30 PM,FALSE,Commanders,Eagles,10,home,Eagles,4,-5,6,3,2,0,0,-1,-1,0,27,-13,-15,-25,-1,-10,15,52,4,0,0,0,0,0,0
2017,8,Regular,10/26/17,8:25 PM,FALSE,Dolphins,Ravens,40,home,Ravens,6,-2,6,2,-1,-2,0,-2,-4,-2,99,-12,-22,-30,-3,-25,21,129,-2,-3,2,2,0,-2,5
2017,8,Regular,10/29/17,9:30 AM,TRUE,Vikings,Browns,-17,away,Vikings,-10,-7,0,-3,-2,-3,0,1,-19,-1,-99,-9,-9,-126,2,17,-12,27,0,16,-2,-2,2,-1,0
2017,8,Regular,10/29/17,1:00 PM,FALSE,Panthers,Buccaneers,-14,away,Panthers,2,3,-2,1,-6,-5,0,1,0,0,25,3,6,40,3,16,-9,-15,1,4,-2,-2,1,1,0
2017,8,Regular,10/29/17,1:00 PM,FALSE,Falcons,Jets,-5,away,Falcons,-3,-1,-2,0,0,1,1,1,-4,-1,-107,8,4,-10,2,13,-10,-97,0,-18,-2,-6,-1,0,0
2017,8,Regular,10/29/17,1:00 PM,FALSE,Bears,Saints,8,home,Saints,2,2,1,-1,-6,-8,0,-1,-5,1,80,9,-4,136,0,-1,-1,-56,3,20,1,1,2,-1,0
2017,8,Regular,10/29/17,1:00 PM,FALSE,49ers,Eagles,23,home,Eagles,5,0,3,2,1,-1,1,1,2,-1,66,1,-4,48,-1,-4,7,18,-2,-34,2,1,0,-1,1
2017,8,Regular,10/29/17,1:00 PM,FALSE,Colts,Bengals,1,home,Bengals,-2,-2,-1,1,-4,-5,0,-1,-18,-2,-55,-8,-10,2,-1,8,-7,-57,-2,9,0,-1,2,-1,2
2017,8,Regular,10/29/17,1:00 PM,FALSE,Raiders,Bills,20,home,Bills,-6,-8,4,-2,3,5,0,-1,1,0,-36,-11,-22,-148,0,0,23,112,5,45,0,1,-2,-2,2
2017,8,Regular,10/29/17,1:00 PM,FALSE,Chargers,Patriots,8,home,Patriots,11,9,0,2,6,9,0,0,30,0,65,15,17,125,2,-4,11,-60,-4,3,1,4,0,-1,0
2017,8,Regular,10/29/17,4:05 PM,FALSE,Texans,Seahawks,3,home,Seahawks,-4,0,-5,1,3,2,-1,-1,-5,0,-30,7,11,79,-3,-29,-13,-109,2,27,1,2,0,-2,2
2017,8,Regular,10/29/17,4:25 PM,FALSE,Cowboys,Commanders,-14,away,Cowboys,-2,2,-5,1,-1,-1,0,0,-5,2,-22,12,17,98,2,22,-24,-120,-3,-57,0,-2,1,1,-2
2017,8,Regular,10/29/17,8:30 PM,FALSE,Steelers,Lions,-5,away,Steelers,4,5,1,-2,-5,-2,0,2,9,-1,90,10,14,94,2,12,-7,-4,1,20,-1,2,0,-1,0
2017,8,Regular,10/30/17,8:30 PM,FALSE,Broncos,Chiefs,10,home,Chiefs,-7,-4,-3,0,-3,-1,0,-1,-11,0,-88,-5,-4,10,-2,-6,-5,-98,0,16,-2,-1,-1,-2,2
2017,9,Regular,11/2/17,8:25 PM,FALSE,Bills,Jets,13,home,Jets,0,-7,7,0,0,-2,0,-1,-7,0,24,-15,-20,-107,-6,-38,19,131,-1,-33,1,2,-3,0,0
2017,9,Regular,11/5/17,1:00 PM,FALSE,Colts,Texans,-6,away,Colts,2,3,-1,0,0,0,0,1,6,-1,-83,-1,14,-85,-1,-4,-7,2,1,6,0,1,0,0,2
2017,9,Regular,11/5/17,1:00 PM,FALSE,Bengals,Jaguars,16,home,Jaguars,18,10,5,3,11,10,0,1,41,-2,260,14,20,140,-2,-17,23,120,-3,-27,0,3,1,0,1
2017,9,Regular,11/5/17,1:00 PM,FALSE,Broncos,Eagles,28,home,Eagles,11,1,8,2,2,0,1,3,7,2,193,-3,-10,31,-1,-5,18,162,-9,-70,3,2,1,-2,-2
2017,9,Regular,11/5/17,1:00 PM,FALSE,Falcons,Panthers,3,home,Panthers,3,-7,9,1,0,1,1,-1,5,0,-25,-11,-14,-173,-1,-3,20,148,-3,-41,0,2,2,-1,0
2017,9,Regular,11/5/17,1:00 PM,FALSE,Buccaneers,Saints,20,home,Saints,7,7,3,-3,3,0,0,0,3,-1,207,7,-1,143,-3,-15,7,64,-3,-22,0,0,1,0,1
2017,9,Regular,11/5/17,1:00 PM,FALSE,Ravens,Titans,3,home,Titans,-10,-9,-1,0,-3,-5,-3,-4,-25,1,-84,-16,-25,-82,1,23,-1,-2,-3,0,1,-1,0,-1,0
2017,9,Regular,11/5/17,1:00 PM,FALSE,Rams,Giants,-34,away,Rams,-3,2,-4,-1,2,4,0,-1,5,1,-154,6,16,-103,2,12,-13,-51,-2,-3,-2,-3,2,1,0
2017,9,Regular,11/5/17,4:05 PM,FALSE,Cardinals,49ers,-10,away,Cardinals,-3,2,-3,-2,-1,1,0,2,0,-1,-39,9,21,65,5,28,-26,-104,6,28,-1,-3,0,0,0
2017,9,Regular,11/5/17,4:05 PM,FALSE,Commanders,Seahawks,-3,away,Commanders,6,2,4,0,1,1,0,0,15,1,193,3,14,96,-4,-46,5,97,9,76,-1,-1,-1,2,0
2017,9,Regular,11/5/17,4:25 PM,FALSE,Chiefs,Cowboys,11,home,Cowboys,7,1,6,0,3,1,0,-1,10,-1,52,-4,-1,-11,-1,-3,12,63,-3,13,3,2,0,-1,0
2017,9,Regular,11/5/17,8:30 PM,FALSE,Raiders,Dolphins,-3,away,Raiders,3,1,0,2,-3,-3,0,1,3,0,16,13,12,14,0,-3,-9,2,1,2,2,1,0,-1,0
2017,9,Regular,11/6/17,8:30 PM,FALSE,Lions,Packers,-13,away,Lions,-3,-6,3,0,-6,-4,0,2,-9,1,-106,0,5,-120,2,4,-16,14,0,1,0,-1,-1,0,0
2017,10,Regular,11/9/17,8:25 PM,FALSE,Seahawks,Cardinals,-6,away,Seahawks,10,6,-1,5,3,2,1,3,13,0,3,2,15,44,-3,-9,1,-41,-3,-50,0,-1,1,0,0
2017,10,Regular,11/12/17,1:00 PM,FALSE,Chargers,Jaguars,3,home,Jaguars,4,5,-3,2,2,3,1,2,14,1,76,7,14,28,3,10,-3,48,2,29,1,3,-1,1,0
2017,10,Regular,11/12/17,1:00 PM,FALSE,Vikings,Commanders,-8,away,Vikings,3,1,1,1,-3,2,3,5,13,0,-12,5,16,9,1,14,-4,-21,-1,-25,-3,-1,0,-1,0
2017,10,Regular,11/12/17,1:00 PM,FALSE,Jets,Buccaneers,5,home,Buccaneers,2,1,0,1,4,1,-1,-2,2,0,-4,-6,-5,-38,-5,-37,12,34,-2,-27,1,2,-1,0,0
2017,10,Regular,11/12/17,1:00 PM,FALSE,Steelers,Colts,-3,away,Steelers,-5,-3,-2,0,1,2,0,0,-6,0,-49,-5,-7,-32,2,18,-1,-17,0,12,-2,-4,0,0,0
2017,10,Regular,11/12/17,1:00 PM,FALSE,Browns,Lions,14,home,Lions,-10,0,-7,-3,0,-4,-4,-4,-28,-1,-68,-5,-14,29,0,-17,-14,-97,0,21,-1,-4,-1,0,2
2017,10,Regular,11/12/17,1:00 PM,FALSE,Packers,Bears,-7,away,Packers,-4,2,-5,-1,-3,-2,-1,0,-8,0,-19,3,10,86,2,-1,-20,-105,3,43,-1,-3,1,0,0
2017,10,Regular,11/12/17,1:00 PM,FALSE,Saints,Bills,-37,away,Saints,-22,-2,-18,-2,-4,-1,-2,-1,-28,-1,-284,-2,3,-55,2,6,-33,-229,4,15,-4,-5,-1,1,0
2017,10,Regular,11/12/17,1:00 PM,FALSE,Bengals,Titans,4,home,Titans,12,0,7,5,6,5,-1,-1,34,0,108,5,9,-19,3,18,22,127,-7,-29,2,1,-1,1,0
2017,10,Regular,11/12/17,4:05 PM,FALSE,Texans,Rams,26,home,Rams,2,4,3,-5,2,4,0,0,2,0,160,8,2,145,0,-5,0,15,2,26,2,2,-2,-2,0
2017,10,Regular,11/12/17,4:25 PM,FALSE,Cowboys,Falcons,20,home,Falcons,4,4,-2,2,2,2,0,0,5,0,103,2,-1,78,-7,-39,13,25,0,-19,2,2,-2,1,0
2017,10,Regular,11/12/17,4:25 PM,FALSE,Giants,49ers,10,home,49ers,2,-2,3,1,3,-2,-3,-2,-5,0,100,-9,-12,28,-3,-13,10,72,2,9,-1,0,0,1,0
2017,10,Regular,11/12/17,8:30 PM,FALSE,Patriots,Broncos,-25,away,Patriots,-11,-7,-1,-3,4,4,-1,-3,-6,0,-57,-10,-4,-76,-1,-6,-1,19,4,23,-3,-3,1,1,-1
2017,10,Regular,11/13/17,8:30 PM,FALSE,Dolphins,Panthers,24,home,Panthers,13,4,9,0,4,2,0,-1,17,0,235,-1,-2,41,0,0,19,194,-1,-20,2,2,0,-1,0
2017,11,Regular,11/16/17,8:25 PM,FALSE,Titans,Steelers,23,home,Steelers,8,10,-2,0,-1,-1,-1,-1,9,-1,33,8,11,20,-2,-27,0,13,-2,-4,2,5,0,-4,0
2017,11,Regular,11/19/17,1:00 PM,FALSE,Cardinals,Texans,10,home,Texans,5,-2,6,1,5,5,0,-1,13,-1,65,0,-2,-21,-1,-6,16,86,-4,-48,0,1,1,-1,0
2017,11,Regular,11/19/17,1:00 PM,FALSE,Chiefs,Giants,3,home,Giants,-2,-1,0,-1,0,2,1,2,-3,0,-46,-8,-5,-24,-1,-1,3,-22,-4,-39,1,1,0,-2,0
2017,11,Regular,11/19/17,1:00 PM,FALSE,Commanders,Saints,3,home,Saints,3,1,4,-2,0,0,-1,-1,-1,0,79,7,9,75,0,-12,-10,4,-2,-13,-1,1,0,1,0
2017,11,Regular,11/19/17,1:00 PM,FALSE,Rams,Vikings,17,home,Vikings,12,3,8,1,4,3,1,0,17,0,197,4,1,71,-2,-16,18,126,-1,5,1,-1,-1,0,0
2017,11,Regular,11/19/17,1:00 PM,FALSE,Jaguars,Browns,-12,away,Jaguars,-4,1,-5,0,-3,-7,-1,0,-21,0,-100,-1,2,-11,3,36,-26,-89,-6,-40,-1,-1,2,2,-2
2017,11,Regular,11/19/17,1:00 PM,FALSE,Ravens,Packers,-23,away,Ravens,2,4,1,-3,1,-1,0,3,10,-1,46,-1,8,29,3,27,-1,17,2,23,-1,-2,2,2,0
2017,11,Regular,11/19/17,1:00 PM,FALSE,Lions,Bears,-3,away,Lions,5,-3,8,0,0,-1,1,1,3,1,46,-3,-1,-111,-2,-9,6,157,-1,15,2,2,0,0,-2
2017,11,Regular,11/19/17,1:00 PM,FALSE,Buccaneers,Dolphins,-10,away,Buccaneers,-1,0,-1,0,3,0,0,1,-2,1,127,1,3,97,0,-7,-5,30,8,41,-1,-1,2,3,-1
2017,11,Regular,11/19/17,4:05 PM,FALSE,Bills,Chargers,30,home,Chargers,10,9,2,-1,1,0,-1,-2,11,-1,36,4,-2,63,0,-3,13,-27,-5,-35,0,3,-1,-5,4
2017,11,Regular,11/19/17,4:25 PM,TRUE,Patriots,Raiders,-25,away,Patriots,-4,-3,2,-3,2,5,2,4,13,0,-77,-2,12,-97,0,-6,1,20,6,56,-1,-1,1,1,0
2017,11,Regular,11/19/17,4:25 PM,FALSE,Bengals,Broncos,-3,away,Bengals,8,6,4,-2,5,6,1,2,26,0,151,8,17,88,1,12,8,63,2,36,0,1,1,1,0
2017,11,Regular,11/19/17,8:30 PM,FALSE,Eagles,Cowboys,-28,away,Eagles,-3,-2,-2,1,-2,0,-1,0,3,1,-158,4,5,-55,4,32,-6,-103,-1,-20,-4,-3,1,3,-2
2017,11,Regular,11/20/17,8:30 PM,FALSE,Falcons,Seahawks,-3,away,Falcons,4,2,3,-1,-4,-2,1,2,11,1,81,8,16,34,2,25,-7,47,2,37,0,3,0,1,-2
2017,12,Regular,11/23/17,12:30 PM,FALSE,Vikings,Lions,-7,away,Vikings,-11,-2,-10,1,-3,-2,0,1,-20,-1,-119,-1,5,-36,1,4,-26,-83,-1,-20,-2,-2,1,1,0
2017,12,Regular,11/23/17,4:30 PM,FALSE,Chargers,Cowboys,-22,away,Chargers,-11,-9,0,-2,-3,-3,0,-1,-17,0,-268,-7,-6,-266,2,11,-13,-2,2,4,0,-3,0,2,-2
2017,12,Regular,11/23/17,8:30 PM,FALSE,Giants,Commanders,10,home,Commanders,10,4,4,2,2,1,-1,-1,13,1,153,6,4,115,2,14,7,38,2,-24,2,3,0,0,-2
2017,12,Regular,11/26/17,1:00 PM,FALSE,Buccaneers,Falcons,14,home,Falcons,-4,-2,0,-2,7,3,-1,-2,-4,0,143,0,-8,89,-1,-4,5,54,2,27,0,-2,1,0,0
2017,12,Regular,11/26/17,1:00 PM,FALSE,Browns,Bengals,14,home,Bengals,2,4,-3,1,-2,-5,-2,-3,-8,0,-44,0,-4,-27,-3,-27,-1,-17,-3,-34,2,1,0,0,0
2017,12,Regular,11/26/17,1:00 PM,FALSE,Titans,Colts,-4,away,Titans,-4,1,-3,-2,3,6,0,0,8,-1,-22,0,4,-19,8,31,-4,-3,7,52,-1,0,1,-2,0
2017,12,Regular,11/26/17,1:00 PM,FALSE,Bills,Chiefs,-6,away,Bills,-3,1,-3,-1,-4,-4,0,1,-11,0,-32,4,7,17,0,-1,-18,-49,0,0,0,-2,0,1,0
2017,12,Regular,11/26/17,1:00 PM,FALSE,Dolphins,Patriots,18,home,Patriots,10,2,4,4,3,1,-1,-1,7,2,196,-5,-6,67,-6,-55,19,129,1,18,4,2,0,-1,-2
2017,12,Regular,11/26/17,1:00 PM,FALSE,Panthers,Jets,-8,away,Panthers,4,5,-2,1,2,0,-1,-1,1,2,92,8,8,128,0,11,-7,-36,-3,-16,-1,0,1,0,-3
2017,12,Regular,11/26/17,1:00 PM,FALSE,Bears,Eagles,28,home,Eagles,16,8,7,1,4,3,3,2,24,-1,280,9,6,110,-1,-9,19,170,2,14,3,5,3,-2,1
2017,12,Regular,11/26/17,4:05 PM,FALSE,Seahawks,49ers,-11,away,Seahawks,-4,-2,0,-2,0,3,1,1,3,0,-38,4,6,-32,3,23,-6,-6,1,39,-2,-3,0,0,0
2017,12,Regular,11/26/17,4:25 PM,FALSE,Broncos,Raiders,7,home,Raiders,9,0,5,4,0,-1,-1,-1,6,0,132,-2,-11,84,-3,-21,20,48,-2,-7,3,3,1,-1,0
2017,12,Regular,11/26/17,4:25 PM,FALSE,Saints,Rams,6,home,Rams,10,4,4,2,0,1,-1,-1,21,1,69,6,12,104,1,4,8,-35,2,-22,1,2,0,1,0
2017,12,Regular,11/26/17,4:25 PM,FALSE,Jaguars,Cardinals,3,home,Cardinals,1,1,1,-1,6,5,-1,-1,12,1,125,3,5,108,-2,-27,9,17,5,53,-2,-1,-1,0,-2
2017,12,Regular,11/26/17,8:30 PM,FALSE,Packers,Steelers,3,home,Steelers,13,13,0,0,2,0,0,0,16,0,155,16,19,114,-3,-8,0,41,2,18,2,2,1,2,0
2017,12,Regular,11/27/17,8:30 PM,FALSE,Texans,Ravens,7,home,Ravens,-3,-4,3,-2,-3,0,2,2,1,0,-9,-1,-4,-82,-1,-7,6,73,1,53,1,0,-1,-2,0
2017,13,Regular,11/30/17,8:25 PM,FALSE,Commanders,Cowboys,24,home,Cowboys,6,-4,9,1,1,0,0,0,5,0,-5,-15,-15,-131,-3,-18,23,126,-4,-18,3,3,-2,-2,1
2017,13,Regular,12/3/17,1:00 PM,FALSE,Lions,Ravens,24,home,Ravens,6,-1,5,2,1,-1,0,0,2,0,-2,-4,2,-25,-3,-22,3,23,-4,-20,1,2,-1,-2,2
2017,13,Regular,12/3/17,1:00 PM,FALSE,Colts,Jaguars,20,home,Jaguars,5,8,-2,-1,4,0,-3,-3,-2,0,136,6,0,181,-3,-17,1,-45,2,24,3,3,0,-2,0
2017,13,Regular,12/3/17,1:00 PM,FALSE,Chiefs,Jets,7,home,Jets,13,2,7,4,10,12,1,0,39,0,14,7,3,-31,-2,-4,38,45,-3,10,4,3,0,0,0
2017,13,Regular,12/3/17,1:00 PM,FALSE,Broncos,Dolphins,26,home,Dolphins,1,0,1,0,3,2,0,-1,-3,1,97,-1,-9,55,-1,-20,7,42,-2,28,1,0,1,-1,0
2017,13,Regular,12/3/17,1:00 PM,FALSE,Texans,Titans,11,home,Titans,-5,-9,6,-2,-3,-5,0,0,-25,-2,-40,-16,-26,-185,-2,-30,3,145,-4,-22,0,-2,1,-1,0
2017,13,Regular,12/3/17,1:00 PM,FALSE,Buccaneers,Packers,6,home,Packers,-9,-11,2,0,-4,-4,0,0,-21,1,-119,-8,-10,-153,-5,-33,-6,34,-1,-27,0,0,-1,1,2
2017,13,Regular,12/3/17,1:00 PM,FALSE,49ers,Bears,-1,away,49ers,-15,-10,-4,-1,-5,-8,0,0,-37,0,-241,-14,-22,-193,0,2,-15,-48,-4,-24,1,-4,0,-1,1
2017,13,Regular,12/3/17,1:00 PM,FALSE,Patriots,Bills,-20,away,Patriots,-7,-12,4,1,0,1,0,3,-4,0,-167,-6,4,-159,1,16,-9,-8,-6,-32,-2,-3,0,0,0
2017,13,Regular,12/3/17,1:00 PM,FALSE,Vikings,Falcons,-5,away,Vikings,-7,-7,-1,1,-5,-2,1,1,-12,-1,-37,-9,-1,-34,-2,-20,-9,-3,1,4,-2,-2,0,0,0
2017,13,Regular,12/3/17,4:05 PM,FALSE,Browns,Chargers,9,home,Chargers,6,12,-3,-3,3,4,1,0,12,1,138,16,11,133,-2,-4,3,5,1,38,1,2,-1,-1,0
2017,13,Regular,12/3/17,4:25 PM,FALSE,Giants,Raiders,7,home,Raiders,3,5,0,-2,1,1,1,3,5,1,136,1,2,82,-2,-7,5,54,5,37,0,-1,-1,0,0
2017,13,Regular,12/3/17,4:25 PM,FALSE,Panthers,Saints,10,home,Saints,3,4,1,-2,3,5,1,-1,11,1,121,8,6,85,0,1,5,36,1,14,2,3,0,0,0
2017,13,Regular,12/3/17,4:25 PM,FALSE,Rams,Cardinals,-16,away,Rams,1,-1,2,0,4,4,-1,-1,6,1,2,-3,1,-26,6,27,-1,28,-3,-11,0,-2,0,1,-2
2017,13,Regular,12/3/17,8:30 PM,FALSE,Eagles,Seahawks,14,home,Seahawks,-5,-3,-4,2,-2,-4,-2,-4,-16,0,-115,-9,-14,-118,-1,-3,-1,3,-2,-18,3,1,-1,-1,0
2017,13,Regular,12/4/17,8:30 PM,FALSE,Steelers,Bengals,-3,away,Steelers,-5,-2,1,-4,3,2,-1,-1,-3,-1,-21,-3,-4,-59,1,3,0,38,6,107,1,0,0,-1,0
2017,14,Regular,12/7/17,8:25 PM,FALSE,Saints,Falcons,3,home,Falcons,8,-5,4,9,4,2,-1,-1,13,0,37,-11,-8,-45,-1,-5,22,82,-7,-47,1,1,0,2,0
2017,14,Regular,12/10/17,1:00 PM,FALSE,Colts,Bills,6,home,Bills,-2,-1,0,-1,6,2,-3,-2,-2,1,92,-4,-6,28,-1,-5,5,64,0,-10,1,0,1,1,0
2017,14,Regular,12/10/17,1:00 PM,FALSE,Bears,Bengals,-26,away,Bears,-15,-5,-10,0,-1,1,-1,0,-19,0,-248,-7,5,-86,1,3,-25,-162,-3,-18,-2,-4,1,1,0
2017,14,Regular,12/10/17,1:00 PM,FALSE,Packers,Browns,-6,away,Packers,-7,-2,-2,-3,-1,-3,-2,-3,-17,0,4,-15,-18,-47,1,-4,0,51,3,25,1,0,0,2,0
2017,14,Regular,12/10/17,1:00 PM,FALSE,Raiders,Chiefs,11,home,Chiefs,8,2,7,-1,0,0,-1,-1,16,0,140,-4,-7,45,1,12,22,95,0,30,2,4,-1,-1,0
2017,14,Regular,12/10/17,1:00 PM,FALSE,Cowboys,Giants,-20,away,Cowboys,2,-1,0,3,-1,2,0,0,14,-1,-124,11,16,-104,0,0,-2,-20,-1,18,0,0,0,2,0
2017,14,Regular,12/10/17,1:00 PM,FALSE,Lions,Buccaneers,-3,away,Lions,7,3,5,-1,-1,-3,0,0,7,1,-34,-10,-6,-114,3,18,10,80,-1,-40,0,0,2,0,0
2017,14,Regular,12/10/17,1:00 PM,FALSE,Vikings,Panthers,7,home,Panthers,-6,-7,1,0,-2,0,0,-1,-8,1,-11,-14,-19,-127,-4,-16,15,116,4,18,2,0,-1,-1,0
